PhotoId,Product,Amount,TotalPrice
2940,Foto 10x15,1,2.55
2033,Sleutelhanger,1,6.12
7939,Foto 10x15,1,2.55
6047,Foto 20x30,1,4.95
6372,T-shirt,3,35.97
3748,T-shirt,4,47.96
1925,Foto 20x30,1,4.95
7105,Mok met foto,2,19.9
4677,Foto 10x15,4,10.2
5247,Foto 10x15,1,2.55
5345,T-shirt,2,23.98
1679,Foto 10x15,1,2.55
2450,Sleutelhanger,3,18.36
1200,Foto 10x15,1,2.55
5120,Foto 20x30,3,14.85
8446,Foto 20x30,4,19.8
8186,Foto 10x15,1,2.55
9547,Foto 10x15,2,5.1
3484,Sleutelhanger,3,18.36
2412,Mok met foto,2,19.9
5860,T-shirt,3,35.97
5738,Sleutelhanger,1,6.12
4921,Foto 10x15,1,2.55
1799,Mok met foto,2,19.9
5845,Mok met foto,1,9.95
5416,Sleutelhanger,1,6.12
3063,Foto 20x30,2,9.9
8403,Foto 20x30,2,9.9
7442,Mok met foto,2,19.9
8066,Foto 20x30,1,4.95
2683,Foto 20x30,1,4.95
3292,Mok met foto,1,9.95
9403,Foto 20x30,4,19.8
2564,Foto 20x30,1,4.95
5850,Foto 10x15,1,2.55
8950,T-shirt,2,23.98
4717,Foto 20x30,1,4.95
4916,T-shirt,1,11.99
4775,Mok met foto,2,19.9
4430,Sleutelhanger,3,18.36
3868,Foto 20x30,3,14.85
2249,Sleutelhanger,1,6.12
5146,Foto 10x15,2,5.1
5650,Sleutelhanger,1,6.12
9162,Sleutelhanger,1,6.12
7540,Sleutelhanger,1,6.12
4187,Sleutelhanger,1,6.12
6879,Foto 20x30,5,24.75
7565,Foto 20x30,1,4.95
4617,Sleutelhanger,2,12.24
3495,Sleutelhanger,4,24.48
9111,Sleutelhanger,2,12.24
4367,Foto 10x15,2,5.1
4013,Mok met foto,1,9.95
6480,Mok met foto,2,19.9
2139,Sleutelhanger,1,6.12
3910,Foto 20x30,3,14.85
1703,Sleutelhanger,1,6.12
7384,Foto 20x30,1,4.95
6864,Foto 20x30,1,4.95
9546,Foto 10x15,4,10.2
8646,Foto 20x30,3,14.85
6895,Foto 20x30,2,9.9
8316,Foto 20x30,2,9.9
4328,Foto 10x15,1,2.55
1903,Mok met foto,1,9.95
5329,T-shirt,4,47.96
7506,Mok met foto,1,9.95
4798,Sleutelhanger,3,18.36
4576,Foto 20x30,5,24.75
7515,Foto 20x30,1,4.95
1529,T-shirt,4,47.96
1394,Mok met foto,2,19.9
1268,Mok met foto,3,29.85
7900,T-shirt,3,35.97
3526,Sleutelhanger,3,18.36
7948,Sleutelhanger,2,12.24
4759,Foto 10x15,1,2.55
7569,Foto 20x30,5,24.75
6313,Foto 10x15,1,2.55
5061,T-shirt,3,35.97
5934,Mok met foto,3,29.85
4302,Foto 10x15,1,2.55
2669,Sleutelhanger,1,6.12
4160,Foto 20x30,1,4.95
8389,Foto 10x15,3,7.65
2003,Mok met foto,2,19.9
6214,Mok met foto,1,9.95
6345,T-shirt,4,47.96
5154,Sleutelhanger,2,12.24
3049,Sleutelhanger,2,12.24
4847,Sleutelhanger,2,12.24
1959,Mok met foto,2,19.9
3909,Foto 10x15,4,10.2
4211,Foto 10x15,2,5.1
5631,T-shirt,4,47.96
8786,Foto 10x15,1,2.55
4079,Mok met foto,2,19.9
6304,Foto 10x15,1,2.55
7436,Mok met foto,1,9.95
7292,Sleutelhanger,1,6.12
2475,T-shirt,2,23.98
3145,T-shirt,1,11.99
8203,Mok met foto,2,19.9
1616,Sleutelhanger,2,12.24
5130,T-shirt,1,11.99
1751,Mok met foto,1,9.95
4314,Foto 20x30,1,4.95
9433,Foto 10x15,1,2.55
3312,Foto 20x30,2,9.9
4785,Foto 20x30,3,14.85
6966,Foto 20x30,2,9.9
1207,T-shirt,1,11.99
4803,Foto 20x30,1,4.95
8668,Foto 20x30,1,4.95
5299,T-shirt,2,23.98
1788,T-shirt,1,11.99
7722,T-shirt,1,11.99
9131,Foto 20x30,2,9.9
2376,Mok met foto,1,9.95
7101,Foto 20x30,4,19.8
6442,Foto 20x30,1,4.95
8219,T-shirt,1,11.99
7063,Mok met foto,4,39.8
3712,Mok met foto,2,19.9
4144,Sleutelhanger,2,12.24
2313,Mok met foto,3,29.85
7607,Foto 10x15,2,5.1
8600,Sleutelhanger,3,18.36
2041,Foto 10x15,2,5.1
4116,Mok met foto,4,39.8
4852,Foto 10x15,3,7.65
1550,Sleutelhanger,2,12.24
7676,Sleutelhanger,1,6.12
1330,Sleutelhanger,1,6.12
5453,Foto 20x30,2,9.9
9635,Foto 20x30,2,9.9
9764,Mok met foto,2,19.9
9581,Foto 10x15,3,7.65
8863,Foto 10x15,3,7.65
6586,Mok met foto,3,29.85
8066,Foto 10x15,1,2.55
2733,Foto 10x15,1,2.55
2570,Mok met foto,3,29.85
2076,Sleutelhanger,2,12.24
5101,Mok met foto,2,19.9
1994,Sleutelhanger,4,24.48
9078,Foto 20x30,3,14.85
6067,Sleutelhanger,2,12.24
1645,T-shirt,1,11.99
8602,Foto 20x30,2,9.9
7068,T-shirt,2,23.98
5007,Foto 20x30,2,9.9
3087,T-shirt,1,11.99
3763,Sleutelhanger,4,24.48
7723,Mok met foto,3,29.85
5524,Foto 10x15,1,2.55
2692,T-shirt,4,47.96
4298,Mok met foto,3,29.85
3904,Foto 10x15,4,10.2
7327,Sleutelhanger,3,18.36
8740,Foto 10x15,2,5.1
7607,Foto 20x30,3,14.85
1923,Mok met foto,5,49.75
1261,T-shirt,2,23.98
4466,Foto 20x30,3,14.85
3900,T-shirt,3,35.97
6955,T-shirt,5,59.95
4172,Foto 10x15,1,2.55
1543,T-shirt,3,35.97
8794,T-shirt,2,23.98
8794,Foto 10x15,1,2.55
2281,T-shirt,2,23.98
9725,Sleutelhanger,2,12.24
5608,T-shirt,2,23.98
2132,Foto 10x15,1,2.55
4003,Sleutelhanger,3,18.36
1779,Sleutelhanger,1,6.12
6301,Foto 10x15,3,7.65
4101,Mok met foto,4,39.8
4933,Foto 10x15,1,2.55
1204,Sleutelhanger,2,12.24
4668,T-shirt,3,35.97
9183,Sleutelhanger,1,6.12
2074,Foto 10x15,3,7.65
1339,Foto 10x15,3,7.65
5925,Mok met foto,3,29.85
3996,Mok met foto,3,29.85
6364,T-shirt,3,35.97
5499,Foto 20x30,4,19.8
5258,Foto 10x15,2,5.1
1048,Foto 20x30,1,4.95
3934,T-shirt,1,11.99
2072,Mok met foto,3,29.85
5644,Foto 20x30,2,9.9
9984,Mok met foto,4,39.8
8962,Foto 10x15,1,2.55
6117,Foto 20x30,2,9.9
7167,Mok met foto,2,19.9
9213,Foto 20x30,2,9.9
1882,Foto 10x15,1,2.55
5519,Foto 10x15,3,7.65
2939,Mok met foto,2,19.9
9590,Mok met foto,1,9.95
1897,Foto 10x15,3,7.65
8359,Mok met foto,1,9.95
6622,Mok met foto,1,9.95
2485,Foto 20x30,3,14.85
8366,Mok met foto,3,29.85
3589,Foto 20x30,1,4.95
3937,Mok met foto,3,29.85
8499,Foto 20x30,3,14.85
5088,Sleutelhanger,3,18.36
5850,Foto 20x30,4,19.8
4788,Mok met foto,1,9.95
6104,Foto 20x30,3,14.85
9585,Foto 10x15,3,7.65
3255,Foto 20x30,5,24.75
3720,Foto 20x30,2,9.9
8583,T-shirt,1,11.99
2749,Foto 10x15,3,7.65
6430,T-shirt,1,11.99
5436,Foto 20x30,1,4.95
6722,T-shirt,1,11.99
7950,Mok met foto,1,9.95
9377,Foto 20x30,1,4.95
2709,Foto 10x15,1,2.55
1792,Foto 20x30,2,9.9
8664,Sleutelhanger,2,12.24
7738,T-shirt,2,23.98
3839,T-shirt,4,47.96
6179,Foto 10x15,4,10.2
5753,Mok met foto,2,19.9
2643,T-shirt,2,23.98
2035,Foto 10x15,2,5.1
5274,T-shirt,1,11.99
3052,Foto 20x30,1,4.95
5882,Foto 10x15,1,2.55
4238,Foto 20x30,4,19.8
2850,Foto 10x15,1,2.55
4159,Foto 20x30,2,9.9
2210,T-shirt,3,35.97
2171,Sleutelhanger,4,24.48
7495,Foto 10x15,1,2.55
6370,T-shirt,3,35.97
8958,Foto 20x30,3,14.85
6542,Sleutelhanger,5,30.6
5549,Foto 10x15,2,5.1
1889,Foto 10x15,3,7.65
7342,Foto 10x15,1,2.55
8685,Foto 20x30,3,14.85
9402,T-shirt,3,35.97
3296,Sleutelhanger,5,30.6
9918,Mok met foto,1,9.95
1836,Mok met foto,1,9.95
8936,Foto 20x30,3,14.85
6807,Foto 10x15,2,5.1
8711,Foto 10x15,2,5.1
7729,T-shirt,1,11.99
6969,Foto 10x15,1,2.55
2245,Mok met foto,2,19.9
1552,Mok met foto,3,29.85
3706,Foto 20x30,3,14.85
1196,T-shirt,2,23.98
8252,Sleutelhanger,2,12.24
3882,Foto 20x30,1,4.95
8716,Sleutelhanger,2,12.24
9657,Foto 20x30,2,9.9
3296,Sleutelhanger,1,6.12
7580,Foto 20x30,5,24.75
4617,Mok met foto,2,19.9
2893,Sleutelhanger,1,6.12
6363,Foto 10x15,2,5.1
3655,Sleutelhanger,1,6.12
1834,T-shirt,2,23.98
5701,Foto 20x30,2,9.9
2268,Mok met foto,1,9.95
7194,Sleutelhanger,3,18.36
7100,Mok met foto,3,29.85
8115,Foto 10x15,1,2.55
9471,Foto 10x15,2,5.1
8733,Mok met foto,4,39.8
1292,Mok met foto,1,9.95
1101,T-shirt,1,11.99
8701,T-shirt,3,35.97
8946,Foto 20x30,4,19.8
5695,T-shirt,1,11.99
7998,Mok met foto,1,9.95
3781,Foto 10x15,1,2.55
7211,Foto 20x30,2,9.9
2195,Foto 20x30,2,9.9
9885,Foto 10x15,1,2.55
9324,Foto 10x15,1,2.55
1141,Foto 20x30,3,14.85
8379,T-shirt,2,23.98
8978,Foto 20x30,2,9.9
7788,T-shirt,1,11.99
6599,Mok met foto,5,49.75
8073,Foto 20x30,1,4.95
7711,T-shirt,2,23.98
9266,Foto 20x30,1,4.95
2592,Foto 20x30,2,9.9
6771,Foto 10x15,1,2.55
1573,Foto 10x15,3,7.65
5366,Foto 20x30,1,4.95
7502,Mok met foto,2,19.9
1834,Mok met foto,2,19.9
3608,T-shirt,1,11.99
3018,Sleutelhanger,2,12.24
4810,Mok met foto,3,29.85
3632,T-shirt,1,11.99
8656,Sleutelhanger,2,12.24
8734,Foto 20x30,3,14.85
5348,Mok met foto,1,9.95
4481,Foto 10x15,2,5.1
9897,T-shirt,2,23.98
1272,Sleutelhanger,2,12.24
9673,Mok met foto,1,9.95
8268,Foto 20x30,3,14.85
6355,Foto 10x15,2,5.1
9217,Foto 10x15,2,5.1
1147,Mok met foto,3,29.85
2378,Sleutelhanger,3,18.36
3851,Foto 20x30,1,4.95
4036,Foto 10x15,2,5.1
9675,Sleutelhanger,1,6.12
5142,Sleutelhanger,2,12.24
4407,T-shirt,2,23.98
1283,T-shirt,3,35.97
2019,Mok met foto,2,19.9
1128,Foto 10x15,2,5.1
4063,Sleutelhanger,2,12.24
6924,T-shirt,4,47.96
